datetime,portfolio_value,cash,return
2023-12-20 09:30:00-05:00,100000.0,100000.0,
2023-12-21 09:30:00-05:00,99075.34199523926,50021.66156768799,-0.009246580047607367
2023-12-22 09:30:00-05:00,100214.82313537598,50021.66156768799,0.01150115777739602
2023-12-23 09:30:00-05:00,100214.82313537598,50021.66156768799,0.0
2023-12-26 09:30:00-05:00,100205.48114013672,50021.66156768799,-9.32196949211539e-05
2023-12-27 09:30:00-05:00,101727.90213775635,50021.66156768799,0.015192991244566079
2023-12-28 09:30:00-05:00,101727.90213775635,50021.66156768799,0.0
2023-12-29 09:30:00-05:00,101522.42099761963,50021.66156768799,-0.0020199093446207073
2023-12-30 09:30:00-05:00,101522.42099761963,50021.66156768799,0.0
