2024-06-27 16:37:48,527: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-06-27 16:37:51,368: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-06-27 16:37:51,369: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-27 16:37:51,371: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-06-27 16:37:51,371: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-27 16:37:51,374: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-27 16:37:51
2024-06-27 16:37:51,375: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 16:37:51,392: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 16:37:52,510: root: INFO: New market order of | 540.0 BTC buy | at price $111.18611755371093 of class bracket with status unprocessed was submitted.
2024-06-27 16:37:52,522: root: INFO: MLTrader : Trading iteration ended at 2024-06-27 16:37:52
2024-06-27 16:37:52,523: root: INFO: Getting historical prices for BTC, 1 bars, 
2024-06-27 16:37:52,523: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 16:37:52,526: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 16:37:52,526: root: INFO: market order of | 540.0 BTC buy | at price $111.18611755371093 of class bracket with status new was sent to broker backtesting
2024-06-27 16:37:52,527: root: INFO: market order of | 540.0 BTC buy | at price $111.18611755371093 of class bracket with status new was sent to broker backtesting
2024-06-27 16:37:52,527: root: INFO: Filled Transaction: buy 540.0 of BTC at 92.65509796 USD per share
2024-06-27 16:37:52,527: root: INFO: market order of | 540.0 BTC buy | at price $111.18611755371093 of class bracket with status new was filled
2024-06-27 16:37:52,542: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-06-27 16:37:52,544: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-06-27 16:37:52,544: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-06-27 16:37:52,546: root: INFO: MLTrader : The market is not currently open, skipping this trading iteration
2024-06-27 16:37:52,547: root: INFO: Getting historical prices for BTC, 1 bars, 
2024-06-27 16:37:52,547: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 16:37:52,548: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 16:37:52,550: root: INFO: Getting historical prices for BTC, 1 bars, 
2024-06-27 16:37:52,550: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 16:37:52,552: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 16:37:52,557: root: INFO: Getting historical prices for BTC, 1 bars, 
2024-06-27 16:37:52,557: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 16:37:52,558: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 16:37:52,558: root: INFO: Getting historical prices for BTC, 1 bars, 
2024-06-27 16:37:52,558: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 16:37:52,559: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 16:37:52,561: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-06-27 16:37:52,562: root: INFO: Getting historical prices for BTC, 1 bars, 
2024-06-27 16:37:52,562: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 16:37:52,562: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 16:37:52,562: root: INFO: Getting historical prices for BTC, 1 bars, 
2024-06-27 16:37:52,562: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 16:37:52,562: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 16:37:52,569: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-06-27 16:37:52,569: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-06-27 16:37:52,569: root: INFO: Getting historical prices for BTC, 1 bars, 
2024-06-27 16:37:52,569: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 16:37:52,569: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 16:37:52,569: root: INFO: Getting historical prices for BTC, 1 bars, 
2024-06-27 16:37:52,569: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 16:37:52,569: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 16:37:52,569: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-06-27 16:37:52,577: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 16:37:52,577: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 16:37:52,577: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-27 16:37:52,577: root: INFO: Getting historical prices for BTC, 1 bars, 
2024-06-27 16:37:52,577: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 16:37:52,577: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 16:37:52,584: root: INFO: Getting historical prices for BTC, 1 bars, 
2024-06-27 16:37:52,584: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 16:37:52,585: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 16:37:52,591: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-06-27 16:37:52,591: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-27 16:37:52,594: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-27 16:37:52
2024-06-27 16:37:52,594: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
