2024-06-27 18:03:47,594: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-06-27 18:03:50,304: root: INFO: Current backtesting datetime 2023-12-20 08:30:00-05:00
2024-06-27 18:03:50,304: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-27 18:03:50,304: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-06-27 18:03:50,304: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-27 18:03:50,304: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-27 18:03:50
2024-06-27 18:03:50,304: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 18:03:50,319: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 18:03:52,576: root: INFO: New market order of | 934.0 USD buy | at price $64.21199798583984 of class bracket with status unprocessed was submitted.
2024-06-27 18:03:52,591: root: INFO: MLTrader : Trading iteration ended at 2024-06-27 18:03:52
2024-06-27 18:03:52,591: root: INFO: Getting historical prices for USD, 1 bars, 
2024-06-27 18:03:52,591: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 18:03:52,598: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 18:03:52,598: root: INFO: market order of | 934.0 USD buy | at price $64.21199798583984 of class bracket with status new was sent to broker backtesting
2024-06-27 18:03:52,598: root: INFO: market order of | 934.0 USD buy | at price $64.21199798583984 of class bracket with status new was sent to broker backtesting
2024-06-27 18:03:52,598: root: INFO: Filled Transaction: buy 934.0 of USD at 53.50999832 USD per share
2024-06-27 18:03:52,598: root: INFO: market order of | 934.0 USD buy | at price $64.21199798583984 of class bracket with status new was filled
2024-06-27 18:03:52,614: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-06-27 18:03:52,614: root: INFO: Current backtesting datetime 2023-12-20 16:00:00-05:00
2024-06-27 18:03:52,614: root: INFO: Current backtesting datetime 2023-12-21 09:30:00-05:00
2024-06-27 18:03:52,614: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-27 18:03:52
2024-06-27 18:03:52,614: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 18:03:52,614: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 18:03:52,614: root: INFO: MLTrader : Trading iteration ended at 2024-06-27 18:03:52
2024-06-27 18:03:52,614: root: INFO: Getting historical prices for USD, 1 bars, 
2024-06-27 18:03:52,614: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 18:03:52,614: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 18:03:52,614: root: INFO: Getting historical prices for USD, 1 bars, 
2024-06-27 18:03:52,614: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 18:03:52,629: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 18:03:52,629: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-06-27 18:03:52,629: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
2024-06-27 18:03:52,629: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-06-27 18:03:52,629: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-27 18:03:52
2024-06-27 18:03:52,629: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 18:03:52,629: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 18:03:52,645: root: INFO: MLTrader : Trading iteration ended at 2024-06-27 18:03:52
2024-06-27 18:03:52,645: root: INFO: Getting historical prices for USD, 1 bars, 
2024-06-27 18:03:52,645: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 18:03:52,645: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 18:03:52,645: root: INFO: Getting historical prices for USD, 1 bars, 
2024-06-27 18:03:52,645: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 18:03:52,645: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-27 18:03:52,645: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-06-27 18:03:52,645: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-06-27 18:03:52,645: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
2024-06-27 18:03:52,645: root: INFO: MLTrader : The market is not currently open, skipping this trading iteration
2024-06-27 18:03:52,645: root: INFO: Getting historical prices for USD, 1 bars, 
