2024-06-24 12:57:54,251: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-06-24 12:57:56,427: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-06-24 12:57:56,432: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-24 12:57:56,432: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-06-24 12:57:56,432: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-24 12:57:56,432: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-24 12:57:56
2024-06-24 12:57:56,438: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:56,444: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,148: root: INFO: New market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status unprocessed was submitted.
2024-06-24 12:57:57,225: root: INFO: MLTrader : Trading iteration ended at 2024-06-24 12:57:57
2024-06-24 12:57:57,225: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-24 12:57:57,230: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,230: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,235: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-06-24 12:57:57,235: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-06-24 12:57:57,235: root: INFO: Filled Transaction: buy 106.0 of SPY at 469.48999023 USD per share
2024-06-24 12:57:57,235: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was filled
2024-06-24 12:57:57,257: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-06-24 12:57:57,257: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-06-24 12:57:57,257: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-06-24 12:57:57,261: root: INFO: MLTrader : The market is not currently open, skipping this trading iteration
2024-06-24 12:57:57,261: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-24 12:57:57,261: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,261: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,267: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-24 12:57:57,267: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,267: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,271: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-24 12:57:57,271: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,271: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,271: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-24 12:57:57,271: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,277: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,277: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-06-24 12:57:57,277: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-24 12:57:57,282: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,282: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,282: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-24 12:57:57,282: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,282: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,288: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-06-24 12:57:57,289: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-06-24 12:57:57,289: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-24 12:57:57,289: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,289: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,289: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-24 12:57:57,289: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,289: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,294: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-06-24 12:57:57,294: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,299: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,299: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-24 12:57:57,299: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-24 12:57:57,299: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,299: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,299: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-24 12:57:57,304: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,304: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,309: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-06-24 12:57:57,309: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-24 12:57:57,314: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-24 12:57:57
2024-06-24 12:57:57,314: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,314: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,314: root: INFO: MLTrader : Trading iteration ended at 2024-06-24 12:57:57
2024-06-24 12:57:57,314: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-24 12:57:57,314: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,319: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,319: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-24 12:57:57,322: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,323: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,323: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-06-24 12:57:57,323: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-06-24 12:57:57,328: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-06-24 12:57:57,328: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-24 12:57:57
2024-06-24 12:57:57,328: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,328: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-24 12:57:57,333: root: INFO: MLTrader : Trading iteration ended at 2024-06-24 12:57:57
